Company Category,Country,State,Activated Date,Skills,UK Region
Gaming Company,United Kingdom,England,2025-09-01,machine-learning,England
Gaming Company,United Kingdom,England,2025-09-01,communication,England
Gaming Company,United Kingdom,England,2025-09-01,problem-solving,England
Gaming Company,United Kingdom,England,2025-09-01,3ds-max,England
Gaming Company,United Kingdom,England,2025-09-01,github,England
Gaming Company,United Kingdom,England,2025-09-01,cpp,England
Gaming Company,United Kingdom,England,2025-09-01,unreal,England
Gaming Company,United Kingdom,England,2025-09-01,unity,England
Gaming Company,United Kingdom,England,2025-09-01,game-texts,England
Gaming Company,United Kingdom,England,2025-09-01,agile-development,England
Gaming Company,United Kingdom,England,2025-09-01,lighthouse,England
Gaming Company,United Kingdom,England,2025-09-01,git,England
Gaming Company,United Kingdom,England,2025-09-01,houdini,England
Gaming Company,United Kingdom,England,2025-09-01,python,England
Gaming Company,United Kingdom,England,2025-09-01,maya,England
Gaming Company,United Kingdom,England,2025-09-01,team-management,England
Gaming Company,United Kingdom,England,2025-09-01,timeline-management,England
Gaming Company,United Kingdom,England,2025-09-01,excel,England
Gaming Company,United Kingdom,England,2025-09-01,talent-acquisition,England
Gaming Company,United Kingdom,England,2025-09-01,game-texts,England
Gaming Company,United Kingdom,England,2025-09-01,monday,England
Gaming Company,United Kingdom,England,2025-09-01,accounting,England
Gaming Company,United Kingdom,England,2025-09-01,data-entry,England
Gaming Company,United Kingdom,Wales,2025-08-31,problem-solving,Wales
Gaming Company,United Kingdom,Wales,2025-08-31,game-texts,Wales
Gaming Company,United Kingdom,Wales,2025-08-31,networking,Wales
Gaming Company,United Kingdom,Wales,2025-08-31,linux,Wales
Gaming Company,United Kingdom,Wales,2025-08-31,azure,Wales
Gaming Company,United Kingdom,Wales,2025-08-31,perl,Wales
Gaming Company,United Kingdom,England,2025-08-31,team-management,England
Gaming Company,United Kingdom,England,2025-08-31,saas-business-models,England
Gaming Company,United Kingdom,England,2025-08-31,cross-functional,England
Gaming Company,United Kingdom,England,2025-08-31,account-management,England
Gaming Company,United Kingdom,England,2025-08-31,excel,England
Gaming Company,United Kingdom,England,2025-08-31,communication,England
Gaming Company,United Kingdom,England,2025-08-31,forecasting-budgeting,England
Gaming Company,United Kingdom,England,2025-08-31,talent-acquisition,England
Gaming Company,United Kingdom,England,2025-08-31,game-texts,England
Gaming Company,United Kingdom,England,2025-08-31,cross-functional-collaboration,England
Gaming Company,United Kingdom,England,2025-08-31,salesforce,England
Gaming Company,United Kingdom,England,2025-08-31,incident-response,England
Gaming Company,United Kingdom,England,2025-08-31,power-bi,England
Gaming Company,United Kingdom,England,2025-08-31,tableau,England
Gaming Company,United Kingdom,England,2025-08-31,sql,England
Gaming Company,United Kingdom,England,2025-08-31,construct,England
Gaming Company,United Kingdom,England,2025-08-31,google-sheets,England
Gaming Company,United Kingdom,,2025-08-30,team-management,Unknown
Gaming Company,United Kingdom,,2025-08-30,cross-functional,Unknown
Gaming Company,United Kingdom,,2025-08-30,account-management,Unknown
Gaming Company,United Kingdom,,2025-08-30,leadership,Unknown
Gaming Company,United Kingdom,,2025-08-30,performance-analysis,Unknown
Gaming Company,United Kingdom,,2025-08-30,data-analytics,Unknown
Gaming Company,United Kingdom,,2025-08-30,resource-allocation,Unknown
Gaming Company,United Kingdom,,2025-08-30,budget-management,Unknown
Gaming Company,United Kingdom,,2025-08-30,content-strategy,Unknown
Gaming Company,United Kingdom,,2025-08-30,game-texts,Unknown
Gaming Company,United Kingdom,,2025-08-30,cross-functional-collaboration,Unknown
Gaming Company,United Kingdom,,2025-08-30,resource-planning,Unknown
Gaming Company,United Kingdom,,2025-08-30,quality-control,Unknown
Gaming Company,United Kingdom,,2025-08-30,mathematical,Unknown
Gaming Company,United Kingdom,England,2025-08-30,problem-solving,England
Gaming Company,United Kingdom,England,2025-08-30,rendering,England
Gaming Company,United Kingdom,England,2025-08-30,cpp,England
Gaming Company,United Kingdom,England,2025-08-30,unity,England
Gaming Company,United Kingdom,England,2025-08-30,game-texts,England
Gaming Company,United Kingdom,England,2025-08-30,agile-development,England
Gaming Company,United Kingdom,England,2025-08-30,lighting-shading,England
Gaming Company,United Kingdom,England,2025-08-30,hlsl,England
Gaming Company,United Kingdom,England,2025-08-30,real-time-vfx,England
Gaming Company,United Kingdom,England,2025-08-30,particle-systems,England
Gaming Company,United Kingdom,England,2025-08-30,talent-acquisition,England
Gaming Company,United Kingdom,England,2025-08-30,game-texts,England
Gaming Company,United Kingdom,England,2025-08-30,storytelling,England
Gaming Company,United Kingdom,England,2025-08-30,houdini,England
Gaming Company,United Kingdom,England,2025-08-30,photoshop,England
Gaming Company,United Kingdom,England,2025-08-30,maya,England
Gaming Company,United Kingdom,England,2025-08-30,dynamic-effects,England
Gaming Company,United Kingdom,England,2025-08-30,real-time-vfx,England
Gaming Company,United Kingdom,England,2025-08-30,particle-systems,England
Gaming Company,United Kingdom,England,2025-08-30,visual-storytelling,England
Gaming Company,United Kingdom,England,2025-08-30,talent-acquisition,England
Gaming Company,United Kingdom,England,2025-08-30,game-texts,England
Gaming Company,United Kingdom,England,2025-08-30,storytelling,England
Gaming Company,United Kingdom,England,2025-08-30,lighting-shading,England
Gaming Company,United Kingdom,England,2025-08-30,composition,England
Gaming Company,United Kingdom,England,2025-08-30,houdini,England
Gaming Company,United Kingdom,England,2025-08-30,photoshop,England
Gaming Company,United Kingdom,England,2025-08-30,maya,England
Gaming Company,United Kingdom,England,2025-08-30,problem-solving,England
Gaming Company,United Kingdom,England,2025-08-30,talent-acquisition,England
Gaming Company,United Kingdom,England,2025-08-30,game-texts,England
Gaming Company,United Kingdom,England,2025-08-30,quality-control,England
Gaming Company,United Kingdom,England,2025-08-30,test-suites,England
Gaming Company,United Kingdom,England,2025-08-30,testing,England
Gaming Company,United Kingdom,England,2025-08-30,problem-solving,England
Gaming Company,United Kingdom,England,2025-08-30,talent-acquisition,England
Gaming Company,United Kingdom,England,2025-08-30,game-texts,England
Gaming Company,United Kingdom,England,2025-08-30,prototyping,England
Gaming Company,United Kingdom,England,2025-08-30,c#,England
Gaming Company,United Kingdom,England,2025-08-30,typescript,England
Gaming Company,United Kingdom,England,2025-08-30,lua,England
Gaming Company,United Kingdom,England,2025-08-30,java,England
Gaming Company,United Kingdom,England,2025-08-30,public-speaking,England
Gaming Company,United Kingdom,England,2025-08-30,team-player,England
Gaming Company,United Kingdom,England,2025-08-30,game-texts,England
Gaming Company,United Kingdom,England,2025-08-30,team-management,England
Gaming Company,United Kingdom,England,2025-08-30,data-analytics,England
Gaming Company,United Kingdom,England,2025-08-30,game-texts,England
Gaming Company,United Kingdom,England,2025-08-30,team-management,England
Gaming Company,United Kingdom,England,2025-08-30,data-analytics,England
Gaming Company,United Kingdom,England,2025-08-30,github,England
Gaming Company,United Kingdom,England,2025-08-30,talent-acquisition,England
Gaming Company,United Kingdom,England,2025-08-30,game-texts,England
Gaming Company,United Kingdom,England,2025-08-30,agile-development,England
Gaming Company,United Kingdom,England,2025-08-30,azure,England
Gaming Company,United Kingdom,England,2025-08-30,terraform,England
Gaming Company,United Kingdom,England,2025-08-30,teamcity,England
Gaming Company,United Kingdom,England,2025-08-30,ci-cd,England
Gaming Company,United Kingdom,England,2025-08-30,python,England
Gaming Company,United Kingdom,England,2025-08-30,sql,England
Gaming Company,United Kingdom,England,2025-08-30,machine-learning,England
Gaming Company,United Kingdom,England,2025-08-30,saas-business-models,England
Gaming Company,United Kingdom,England,2025-08-30,cross-functional,England
Gaming Company,United Kingdom,England,2025-08-30,communication,England
Gaming Company,United Kingdom,England,2025-08-30,unity,England
Gaming Company,United Kingdom,England,2025-08-30,talent-acquisition,England
Gaming Company,United Kingdom,England,2025-08-30,game-texts,England
Gaming Company,United Kingdom,England,2025-08-29,revenue-growth,England
Gaming Company,United Kingdom,England,2025-08-29,account-management,England
Gaming Company,United Kingdom,England,2025-08-29,communication,England
Gaming Company,United Kingdom,England,2025-08-29,game-texts,England
Gaming Company,United Kingdom,England,2025-08-29,data-analytics,England
Gaming Company,United Kingdom,England,2025-08-29,github,England
Gaming Company,United Kingdom,England,2025-08-29,cpp,England
Gaming Company,United Kingdom,England,2025-08-29,game-texts,England
Gaming Company,United Kingdom,England,2025-08-29,business-analysis,England
Gaming Company,United Kingdom,England,2025-08-29,agile-development,England
Gaming Company,United Kingdom,England,2025-08-29,aws,England
Gaming Company,United Kingdom,England,2025-08-29,azure,England
Gaming Company,United Kingdom,England,2025-08-29,data-visualization,England
Gaming Company,United Kingdom,England,2025-08-29,terraform,England
Gaming Company,United Kingdom,England,2025-08-29,power-bi,England
Gaming Company,United Kingdom,England,2025-08-29,looker,England
Gaming Company,United Kingdom,England,2025-08-29,tableau,England
Gaming Company,United Kingdom,England,2025-08-29,spark,England
Gaming Company,United Kingdom,England,2025-08-29,data-science,England
Gaming Company,United Kingdom,England,2025-08-29,ci-cd,England
Gaming Company,United Kingdom,England,2025-08-29,docker,England
Gaming Company,United Kingdom,England,2025-08-29,git,England
Gaming Company,United Kingdom,England,2025-08-29,python,England
Gaming Company,United Kingdom,England,2025-08-29,sql,England
Gaming Company,United Kingdom,England,2025-08-29,jira,England
Gaming Company,United Kingdom,England,2025-08-29,trello,England
Gaming Company,United Kingdom,England,2025-08-29,java,England
Gaming Company,United Kingdom,England,2025-08-29,cross-functional,England
Gaming Company,United Kingdom,England,2025-08-29,communication,England
Gaming Company,United Kingdom,England,2025-08-29,oops,England
Gaming Company,United Kingdom,England,2025-08-29,game-texts,England
Gaming Company,United Kingdom,England,2025-08-29,quality-control,England
Gaming Company,United Kingdom,England,2025-08-29,mysql,England
Gaming Company,United Kingdom,England,2025-08-29,networking,England
Gaming Company,United Kingdom,England,2025-08-29,c#,England
Gaming Company,United Kingdom,England,2025-08-29,macos,England
Gaming Company,United Kingdom,England,2025-08-29,linux,England
Gaming Company,United Kingdom,England,2025-08-29,aws,England
Gaming Company,United Kingdom,England,2025-08-29,nosql,England
Gaming Company,United Kingdom,England,2025-08-29,azure,England
Gaming Company,United Kingdom,England,2025-08-29,windows-server,England
Gaming Company,United Kingdom,England,2025-08-29,prometheus,England
Gaming Company,United Kingdom,England,2025-08-29,ansible,England
Gaming Company,United Kingdom,England,2025-08-29,azure-devops,England
Gaming Company,United Kingdom,England,2025-08-29,terraform,England
Gaming Company,United Kingdom,England,2025-08-29,grafana,England
Gaming Company,United Kingdom,England,2025-08-29,teamcity,England
Gaming Company,United Kingdom,England,2025-08-29,vmware,England
Gaming Company,United Kingdom,England,2025-08-29,powershell,England
Gaming Company,United Kingdom,England,2025-08-29,microsoft-azure,England
Gaming Company,United Kingdom,England,2025-08-29,mongodb,England
Gaming Company,United Kingdom,England,2025-08-29,ci-cd,England
Gaming Company,United Kingdom,England,2025-08-29,communication,England
Gaming Company,United Kingdom,England,2025-08-29,budget-management,England
Gaming Company,United Kingdom,England,2025-08-29,game-texts,England
Gaming Company,United Kingdom,England,2025-08-29,looker,England
Gaming Company,United Kingdom,England,2025-08-29,tableau,England
Gaming Company,United Kingdom,England,2025-08-29,spark,England
Gaming Company,United Kingdom,England,2025-08-29,numpy,England
Gaming Company,United Kingdom,England,2025-08-29,pandas,England
Gaming Company,United Kingdom,England,2025-08-29,python,England
Gaming Company,United Kingdom,England,2025-08-29,monday,England
Gaming Company,United Kingdom,England,2025-08-29,sql,England
Gaming Company,United Kingdom,Northern Ireland,2025-08-28,cross-functional,Northern Ireland
Gaming Company,United Kingdom,Northern Ireland,2025-08-28,data-analytics,Northern Ireland
Gaming Company,United Kingdom,Northern Ireland,2025-08-28,budget-management,Northern Ireland
Gaming Company,United Kingdom,Northern Ireland,2025-08-28,design-patterns,Northern Ireland
Gaming Company,United Kingdom,Northern Ireland,2025-08-28,game-texts,Northern Ireland
Gaming Company,United Kingdom,,2025-08-28,talent-acquisition,Unknown
Gaming Company,United Kingdom,,2025-08-28,game-texts,Unknown
Gaming Company,United Kingdom,,2025-08-28,growth-strategy,Unknown
